price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,condition,grade,m2_basement,yr_built,yr_renovated,zip,lat,long
550000,3,1.75,127,313,1.5,0,3,7,0,1900,2000,98122,47.6109,-122.302
925000,4,2.25,194,586,1.0,0,4,8,47,1941,0,98115,47.6819,-122.272
400000,3,1.75,171,529,1.5,0,5,6,52,1918,0,98116,47.5586,-122.383
225000,2,1.0,74,557,1.0,0,4,6,0,1944,0,98178,47.5001,-122.242
380000,3,1.0,129,801,1.0,0,4,7,0,1948,0,98146,47.5066,-122.37700000000001
315000,3,2.5,179,276,2.0,0,3,7,0,2001,0,98146,47.4938,-122.337
847000,5,1.0,235,425,2.5,0,4,9,0,1905,0,98122,47.6092,-122.294
664000,2,1.75,158,532,1.0,0,3,6,79,1948,2002,98118,47.5554,-122.274
341000,3,1.0,86,386,1.0,0,3,7,0,1955,0,98103,47.6878,-122.35
276693,4,1.0,109,816,1.5,0,4,7,0,1946,0,98155,47.7487,-122.303
850000,2,1.75,200,2367,1.0,0,4,8,0,1952,0,98177,47.7542,-122.37200000000001
329000,4,2.0,109,725,1.5,0,5,7,0,1946,0,98155,47.7538,-122.322
495000,4,2.5,213,695,2.0,0,3,9,0,1997,0,98155,47.7544,-122.303
672500,3,1.75,145,529,1.0,0,4,8,23,1947,0,98199,47.6339,-122.39200000000001
1307000,5,3.25,258,294,1.5,0,5,10,82,1932,2002,98109,47.6421,-122.35
620000,3,1.75,197,534,1.0,0,3,7,98,1947,0,98119,47.6435,-122.37299999999999
1057000,4,2.75,415,460,2.5,0,3,8,114,1941,2000,98117,47.6852,-122.4
1600000,3,2.25,292,460,2.0,0,5,10,86,1975,0,98102,47.6349,-122.318
365000,3,1.5,140,784,1.0,0,3,7,0,1954,0,98133,47.7712,-122.339
500000,2,1.0,132,656,1.0,0,3,7,21,1948,0,98115,47.6778,-122.26700000000001
299000,3,1.0,128,885,1.5,0,4,7,0,1954,0,98155,47.7758,-122.301
620000,3,2.5,163,115,3.0,0,3,8,16,2006,0,98103,47.6539,-122.352
1030000,4,3.5,251,516,1.0,0,5,9,98,1948,0,98199,47.6387,-122.396
869000,2,1.75,175,1207,1.0,1,3,7,74,1954,0,98178,47.5121,-122.24799999999999
475000,3,2.5,87,102,2.0,0,3,8,0,2003,0,98102,47.6226,-122.319
890000,5,1.0,238,428,2.0,0,4,8,26,1907,0,98122,47.6038,-122.294
440000,3,1.75,138,569,1.0,0,4,6,40,1947,0,98118,47.5689,-122.28399999999999
1500000,3,3.25,367,782,2.0,0,3,9,103,1922,1999,98144,47.5744,-122.28299999999999
449950,3,1.75,135,698,1.0,0,3,7,0,1988,0,98117,47.6964,-122.36200000000001
367000,2,1.0,64,215,1.0,0,3,7,0,1945,0,98117,47.701,-122.39
575000,3,1.75,185,350,2.0,0,2,7,0,1922,0,98112,47.6408,-122.307
742500,2,3.0,186,460,1.0,0,3,8,62,1952,0,98117,47.6758,-122.375
275000,2,1.0,76,516,1.0,0,3,6,0,1922,0,98126,47.5674,-122.367
1200000,4,2.5,220,386,2.0,0,3,9,22,1924,0,98102,47.6272,-122.318
399000,2,1.0,103,797,1.0,0,3,7,0,1946,0,98125,47.7034,-122.307
580000,2,1.0,96,294,1.0,0,3,7,0,1926,0,98103,47.6558,-122.334
525000,3,1.75,135,603,1.0,0,3,7,37,1916,0,98126,47.5463,-122.381
629950,3,2.5,155,155,2.0,0,3,9,52,2014,0,98119,47.6425,-122.374
641500,1,1.0,92,836,1.0,1,3,7,0,1950,0,98146,47.5007,-122.382
250000,2,1.0,82,587,1.0,0,3,6,0,1951,0,98115,47.691,-122.303
400000,4,2.25,223,729,1.0,0,4,7,94,1973,0,98133,47.7583,-122.34299999999999
935000,4,3.0,339,654,2.0,0,3,10,73,2008,0,98115,47.6956,-122.311
575000,4,2.5,278,1639,1.0,0,3,9,131,1979,0,98155,47.7735,-122.281
355000,2,1.0,83,612,1.0,0,3,7,0,1940,0,98126,47.5467,-122.37700000000001
578000,3,1.5,153,552,1.5,0,3,7,0,1937,0,98199,47.6409,-122.40100000000001
575000,3,2.75,157,331,1.0,0,3,7,11,1909,0,98119,47.641999999999996,-122.36
333000,3,1.0,97,696,1.0,0,3,7,0,1951,0,98126,47.525,-122.37100000000001
630000,5,2.0,214,624,1.0,0,3,7,94,1956,0,98115,47.6955,-122.295
750000,4,1.75,232,2009,1.0,1,3,8,101,1960,0,98146,47.4996,-122.37799999999999
530000,3,1.0,123,394,1.0,0,3,7,24,1910,0,98105,47.6633,-122.324
352750,2,1.75,98,114,2.0,0,3,7,9,2008,0,98144,47.5999,-122.3
427000,5,2.75,204,368,1.0,0,3,7,91,1973,0,98144,47.5754,-122.305
558000,4,2.5,296,471,2.0,0,3,9,74,2000,0,98118,47.5434,-122.27
438200,2,2.0,147,519,1.0,0,3,7,0,1954,0,98115,47.6968,-122.279
340000,1,1.0,59,442,1.0,0,3,6,0,1918,0,98136,47.5551,-122.382
830005,4,3.75,332,727,3.0,0,3,11,29,1994,0,98117,47.6992,-122.385
411715,3,1.75,169,469,1.0,0,5,7,74,1952,0,98108,47.5585,-122.31700000000001
555000,3,1.0,115,422,1.5,0,3,6,26,1903,0,98115,47.6757,-122.32700000000001
677000,3,2.0,184,295,1.0,0,4,7,83,1916,0,98103,47.6561,-122.34100000000001
410000,3,1.75,139,607,1.0,0,4,6,52,1939,0,98144,47.5938,-122.315
755000,3,2.5,223,815,1.0,0,3,9,74,1957,0,98118,47.5405,-122.26299999999999
544000,3,2.5,134,148,2.0,0,3,8,26,2007,0,98117,47.6781,-122.375
800000,2,1.0,144,460,1.5,0,4,8,0,1924,0,98144,47.5955,-122.294
227000,4,1.0,110,662,1.5,0,3,6,0,1944,0,98178,47.4951,-122.24799999999999
625000,3,3.0,167,151,3.0,0,3,8,26,2006,0,98119,47.6482,-122.35799999999999
377000,4,2.0,151,461,1.0,0,4,7,65,1982,0,98106,47.5545,-122.35600000000001
600000,3,1.0,136,1597,1.0,0,3,8,0,1954,0,98136,47.5179,-122.387
525300,4,1.75,232,715,1.0,0,3,8,77,1965,0,98177,47.7721,-122.37200000000001
440000,4,1.75,177,735,1.0,0,3,7,88,1952,0,98125,47.7209,-122.318
197000,2,1.0,71,795,1.0,0,2,6,0,1951,0,98146,47.5075,-122.35799999999999
416000,2,1.0,86,392,1.0,0,5,7,0,1949,0,98126,47.5314,-122.37799999999999
397000,2,1.75,148,378,1.0,0,3,7,61,1996,0,98118,47.5565,-122.275
345000,2,1.0,107,782,1.0,0,4,7,0,1949,0,98155,47.7364,-122.295
431000,3,1.0,138,574,1.0,0,4,7,0,1953,0,98125,47.7281,-122.311
735000,4,1.75,219,524,2.0,0,4,7,52,1946,0,98105,47.6656,-122.271
619500,3,2.5,156,378,2.0,0,3,8,0,1992,0,98122,47.6078,-122.292
253000,3,1.5,81,607,1.0,0,5,6,0,1945,0,98178,47.5002,-122.24700000000001
319950,2,1.0,85,767,1.0,0,3,7,0,1939,0,98146,47.5015,-122.38
485000,3,1.0,116,297,1.5,0,3,7,0,1907,0,98119,47.644,-122.369
220000,2,1.0,71,750,1.0,0,3,6,0,1948,0,98155,47.7467,-122.3
444950,3,2.5,186,718,1.0,0,4,7,63,1958,0,98133,47.7368,-122.337
598000,4,2.5,187,904,1.0,0,3,8,64,1985,0,98115,47.6892,-122.3
403950,2,1.0,65,105,2.0,0,4,7,0,1943,0,98102,47.6414,-122.329
271000,2,1.0,65,390,1.0,0,4,6,0,1942,0,98106,47.5226,-122.351
335000,2,1.0,139,354,1.0,0,4,7,0,1923,1970,98133,47.7038,-122.348
630000,3,3.0,173,202,2.0,0,3,8,33,2007,0,98107,47.6666,-122.367
300000,2,1.75,125,745,1.0,0,3,7,46,1975,0,98177,47.7295,-122.359
255000,2,1.0,116,719,2.0,0,3,6,0,1945,0,98178,47.5003,-122.24799999999999
337000,4,3.0,206,782,2.0,0,3,7,0,1992,0,98155,47.7348,-122.295
885000,4,3.5,305,552,2.0,0,3,8,102,2010,0,98136,47.5511,-122.391
376000,2,1.0,81,221,1.0,0,3,6,11,1918,0,98118,47.5643,-122.275
1180500,3,1.75,148,662,1.0,0,3,8,48,1973,0,98112,47.6279,-122.287
710000,2,1.5,151,375,1.5,0,5,7,9,1916,0,98105,47.6624,-122.325
90000,1,1.0,52,379,1.0,0,3,4,0,1947,0,98106,47.5335,-122.348
400000,4,2.0,190,282,2.0,0,3,7,0,1968,0,98118,47.5631,-122.285
407000,3,1.0,105,716,1.0,0,3,8,0,1954,0,98177,47.708999999999996,-122.363
651000,3,1.5,174,405,1.5,0,5,7,0,1919,0,98105,47.6662,-122.32600000000001
485000,3,2.25,192,685,1.0,0,3,7,68,1978,0,98155,47.7598,-122.303
369000,2,1.0,121,564,1.0,0,4,7,40,1942,0,98126,47.5265,-122.37899999999999
155000,2,1.0,75,437,1.0,0,3,7,0,1980,0,98118,47.5313,-122.28
1000000,3,1.0,173,501,1.5,0,4,8,0,1924,0,98112,47.6453,-122.302
435000,3,2.0,188,633,2.0,0,4,7,0,1954,0,98133,47.7601,-122.351
227000,3,1.0,123,923,1.0,0,3,7,0,1959,0,98178,47.4916,-122.25399999999999
199988,2,1.0,79,460,1.0,0,3,7,0,1949,0,98178,47.5005,-122.26700000000001
1185000,3,2.25,220,724,1.0,0,3,10,38,1948,0,98105,47.6515,-122.27799999999999
450000,6,2.25,327,1084,1.0,0,4,8,54,1948,0,98125,47.7218,-122.31200000000001
333500,3,1.5,205,839,1.0,0,3,7,77,1959,0,98146,47.5008,-122.35799999999999
385000,3,2.25,155,777,1.0,0,3,8,31,1960,0,98177,47.7575,-122.361
1260000,3,3.0,297,794,2.0,0,3,10,93,1998,0,98116,47.562,-122.404
680000,4,1.0,153,559,1.5,0,5,7,0,1915,0,98117,47.6755,-122.40299999999999
461000,4,2.75,156,690,1.0,0,4,7,46,1964,0,98133,47.7589,-122.354
355000,3,1.75,180,709,1.0,0,4,7,90,1950,0,98106,47.53,-122.34700000000001
1350000,4,3.5,331,480,2.0,0,3,9,81,1947,2014,98112,47.6189,-122.286
980000,4,2.5,251,442,1.5,0,5,8,46,1909,0,98119,47.641999999999996,-122.35799999999999
412500,3,1.75,141,580,1.0,0,3,6,0,1942,2004,98126,47.516000000000005,-122.375
1298000,4,2.25,263,521,2.0,0,3,10,67,1933,0,98199,47.6395,-122.40899999999999
326000,2,1.5,95,73,3.0,0,3,8,0,2008,0,98103,47.6975,-122.34
283000,3,1.75,168,699,2.0,0,3,7,31,1947,0,98106,47.5317,-122.351
875000,6,3.25,259,417,2.0,0,4,8,82,1917,0,98105,47.6688,-122.309
1310000,4,2.25,345,460,2.0,0,5,8,121,1924,0,98115,47.6747,-122.303
440000,3,1.75,144,471,1.0,0,3,7,54,1947,0,98177,47.7166,-122.365
685000,3,1.75,250,434,1.5,0,4,7,105,1925,0,98105,47.6691,-122.29
420000,5,2.75,210,949,1.0,0,3,8,90,1959,0,98177,47.7566,-122.363
245000,2,1.0,62,154,1.0,0,5,6,0,1960,0,98144,47.5918,-122.295
767250,4,3.0,200,230,2.0,0,3,8,42,1997,0,98115,47.6742,-122.303
400000,3,1.0,114,368,1.5,0,3,8,0,1928,2000,98106,47.5467,-122.359
2195000,5,3.25,479,3290,2.5,0,5,10,25,1911,0,98136,47.5463,-122.397
338500,2,1.0,66,557,1.0,0,2,5,0,1951,0,98125,47.7259,-122.29
256000,3,1.0,87,368,1.0,0,3,7,16,1949,0,98118,47.5232,-122.28399999999999
675000,3,2.5,234,707,2.0,0,4,9,0,1940,2001,98177,47.7175,-122.36399999999999
950000,3,1.75,198,322,2.0,0,3,8,26,1921,0,98112,47.6285,-122.303
799500,4,2.5,254,529,2.0,0,3,8,0,1993,0,98112,47.626999999999995,-122.303
429950,3,2.25,190,935,1.0,0,4,8,66,1967,0,98155,47.7712,-122.285
205000,3,1.0,111,937,1.0,0,3,6,0,1957,0,98146,47.4873,-122.345
313500,2,1.5,117,118,2.0,0,3,8,25,2006,0,98106,47.5581,-122.363
467000,3,2.0,169,316,2.0,0,3,7,0,2012,0,98155,47.7368,-122.295
470000,3,3.25,160,156,2.0,0,3,8,35,2007,0,98116,47.558,-122.382
635000,3,1.75,141,460,1.0,0,3,7,47,1948,0,98117,47.6806,-122.36
1020000,3,2.25,154,442,1.5,0,3,8,0,1903,0,98119,47.6356,-122.367
342000,2,2.5,108,126,2.0,0,3,8,40,2005,0,98103,47.6962,-122.34200000000001
395000,3,1.0,134,460,1.0,0,4,7,0,1934,1960,98115,47.6837,-122.32
660000,3,1.75,121,529,1.5,0,5,7,0,1918,0,98116,47.5848,-122.391
402000,2,1.0,111,515,1.5,0,3,7,0,1922,0,98136,47.5322,-122.39200000000001
395900,3,1.75,173,801,1.0,0,3,7,86,1927,0,98155,47.7362,-122.292
442000,2,1.75,79,509,1.0,0,3,7,0,1948,0,98103,47.6901,-122.331
500000,4,2.5,188,615,2.0,0,3,8,0,1998,0,98133,47.7413,-122.354
300000,5,1.75,194,782,1.0,0,3,7,93,1962,0,98133,47.7737,-122.35
496000,5,1.75,194,782,1.0,0,3,7,93,1962,0,98133,47.7737,-122.35
464600,3,1.75,103,506,1.5,0,4,7,0,1925,0,98136,47.5445,-122.391
590000,3,1.0,141,218,2.0,0,3,8,0,1901,0,98122,47.6108,-122.303
399000,3,2.5,166,304,2.0,0,3,7,10,2004,0,98118,47.5491,-122.27600000000001
305000,2,1.0,95,552,1.0,0,3,7,0,1925,0,98118,47.5669,-122.28299999999999
430000,4,2.25,165,663,1.0,0,4,7,63,1973,0,98155,47.7709,-122.294
433000,4,1.5,143,465,1.0,0,4,7,34,1963,0,98118,47.5499,-122.274
396000,4,1.0,96,407,1.5,0,3,6,0,1944,0,98117,47.6945,-122.368
540000,3,2.25,154,288,2.0,0,3,8,41,2002,0,98199,47.6478,-122.396
1049000,3,2.25,240,309,2.0,0,4,7,58,1926,0,98112,47.638000000000005,-122.306
405000,3,2.0,151,662,1.0,0,3,8,0,1948,0,98125,47.7216,-122.289
580000,4,1.5,224,460,1.5,0,4,7,64,1928,0,98144,47.5782,-122.292
704000,4,2.25,229,642,1.0,0,4,8,92,1953,0,98199,47.6516,-122.40899999999999
772000,4,2.5,194,345,2.0,0,3,8,0,2000,0,98117,47.6789,-122.363
763000,4,1.75,170,404,2.0,0,5,8,0,1941,0,98117,47.6885,-122.381
255000,2,1.0,125,862,1.0,0,4,6,63,1924,0,98155,47.7689,-122.315
520000,3,1.5,167,1700,1.0,0,3,8,0,1954,0,98177,47.7617,-122.37799999999999
795000,3,2.75,167,692,1.0,0,3,9,0,1997,0,98116,47.5705,-122.406
415000,4,2.5,184,549,2.0,0,3,8,0,1999,0,98133,47.7695,-122.35
387000,3,1.0,141,586,1.0,0,3,7,29,1962,0,98118,47.535,-122.289
2140000,6,4.0,470,656,2.5,0,4,11,0,1906,0,98112,47.6285,-122.304
422000,2,1.0,69,368,1.0,0,4,6,0,1926,0,98118,47.5547,-122.272
569000,4,2.0,159,357,1.0,0,5,7,62,1924,0,98103,47.6624,-122.34899999999999
468000,3,1.5,126,708,1.0,0,3,7,0,1939,0,98177,47.7153,-122.361
500000,4,2.0,155,351,2.0,0,4,7,0,1900,0,98144,47.593,-122.29299999999999
1185000,7,3.5,358,767,2.0,0,3,9,97,1968,0,98117,47.7011,-122.39200000000001
365000,5,2.0,147,383,1.5,0,3,7,0,1927,0,98126,47.5297,-122.381
508500,4,1.5,166,621,1.5,0,4,7,0,1950,0,98115,47.6868,-122.285
643500,3,2.0,152,654,2.0,0,3,8,0,1945,1986,98177,47.7053,-122.374
372500,4,1.75,146,968,2.0,0,4,7,0,1922,0,98133,47.7358,-122.34200000000001
630000,5,2.0,175,460,1.0,0,3,8,17,1957,0,98107,47.6735,-122.36200000000001
890000,4,2.75,213,370,3.0,0,5,8,0,1979,0,98122,47.6154,-122.291
450000,3,3.5,165,118,3.0,0,3,8,37,2000,0,98199,47.651,-122.384
665000,3,2.0,149,243,1.5,0,5,8,0,1929,0,98115,47.6884,-122.322
518000,4,2.75,224,1109,1.0,0,5,8,92,1966,0,98133,47.7456,-122.351
605000,3,2.0,190,372,1.0,0,4,8,86,1947,0,98103,47.6798,-122.352
545000,3,1.75,129,368,1.5,0,4,7,0,1925,0,98117,47.6902,-122.38799999999999
560000,3,1.0,132,460,2.0,0,3,7,0,1910,0,98103,47.6741,-122.354
457000,3,1.0,108,308,1.5,0,4,7,0,1924,0,98117,47.687,-122.37799999999999
585000,2,1.0,163,795,1.5,0,3,6,23,1949,0,98117,47.6926,-122.363
345000,2,1.0,71,277,1.0,0,4,5,0,1917,0,98116,47.5686,-122.389
550000,4,3.5,351,1633,2.0,0,3,8,127,1955,0,98108,47.556999999999995,-122.295
425000,2,2.5,105,109,3.0,0,3,8,0,2007,0,98107,47.6713,-122.383
459500,3,1.75,135,455,1.0,0,3,7,40,1984,0,98133,47.7325,-122.337
554000,4,1.0,103,654,1.5,0,3,7,0,1946,0,98177,47.7055,-122.37200000000001
1650000,4,3.5,394,880,2.0,0,5,10,74,1946,0,98199,47.6434,-122.40899999999999
400950,2,1.75,213,575,1.0,0,3,7,85,1948,0,98136,47.5468,-122.38600000000001
630000,4,2.5,206,370,1.0,0,3,7,91,1926,2005,98115,47.6818,-122.311
336000,2,1.0,109,662,1.0,0,4,6,0,1949,0,98133,47.7475,-122.34200000000001
352500,4,2.0,181,685,1.0,0,3,8,57,1962,0,98133,47.765,-122.335
607500,3,1.5,166,432,1.0,0,3,7,55,1941,0,98117,47.6858,-122.385
505000,2,1.0,115,464,1.0,0,3,7,28,1920,0,98117,47.6959,-122.365
194000,1,1.0,75,98,1.0,0,3,8,6,2007,0,98126,47.5472,-122.37200000000001
465000,3,1.5,83,799,1.5,0,5,6,0,1941,0,98116,47.5751,-122.39299999999999
1300000,4,2.5,286,1091,2.0,0,3,11,98,1990,0,98117,47.6952,-122.402
126500,3,1.0,104,1124,1.0,0,3,6,0,1942,0,98146,47.4952,-122.34
540000,2,1.25,113,144,2.0,0,3,9,17,2009,0,98112,47.6193,-122.304
1400000,9,4.0,425,507,2.5,0,3,11,69,1915,0,98105,47.6684,-122.309
520000,3,1.5,145,813,1.5,0,5,7,37,1923,0,98103,47.6931,-122.352
337000,3,1.75,132,1045,1.0,0,3,7,0,1985,0,98155,47.743,-122.32799999999999
333000,2,1.0,66,615,1.0,0,3,6,0,1942,0,98117,47.7003,-122.36200000000001
380000,2,2.0,103,72,2.0,0,3,8,33,2004,0,98116,47.5788,-122.41
364000,2,2.25,118,237,2.0,0,3,7,0,1992,0,98144,47.5939,-122.302
300000,3,1.0,116,762,1.0,0,3,6,0,1946,0,98115,47.7,-122.29899999999999
590000,4,2.5,219,455,2.0,0,3,8,0,2004,0,98136,47.5382,-122.391
425000,3,1.0,118,294,1.5,0,3,7,0,1903,0,98122,47.6029,-122.307
460000,2,1.0,78,428,1.0,0,3,7,0,1975,0,98117,47.6926,-122.365
469000,5,2.5,247,1081,1.0,0,3,8,83,1960,0,98177,47.7708,-122.36200000000001
566000,4,1.75,224,460,1.0,0,3,8,101,1954,0,98117,47.6823,-122.37100000000001
353500,2,1.0,74,807,1.0,0,3,6,0,1942,0,98125,47.7171,-122.307
560000,3,3.5,144,202,2.0,0,3,8,35,2006,0,98116,47.5812,-122.40299999999999
835000,6,2.0,328,471,2.5,0,3,9,0,1900,0,98122,47.6056,-122.311
440000,3,1.5,195,579,1.0,0,4,8,83,1949,0,98108,47.5658,-122.318
1015000,3,2.5,269,518,1.0,0,5,8,134,1955,0,98199,47.641999999999996,-122.405
300000,2,1.0,123,716,1.0,0,3,7,0,1947,0,98178,47.5094,-122.244
125000,3,1.0,113,442,1.5,0,1,6,0,1916,0,98117,47.6941,-122.365
986000,4,3.5,261,543,2.0,0,3,10,85,1910,2008,98118,47.5543,-122.26799999999999
315000,4,2.5,191,520,1.0,0,3,7,37,1950,0,98178,47.5107,-122.257
355000,2,1.0,115,419,1.0,0,3,7,0,1948,0,98126,47.5318,-122.37899999999999
300000,3,1.0,120,1915,1.0,0,3,6,0,1927,0,98106,47.5435,-122.359
520000,2,1.5,169,352,1.0,0,3,8,74,1928,0,98117,47.6808,-122.38
735000,4,3.0,261,379,1.5,0,4,8,72,1931,0,98118,47.5683,-122.28299999999999
346500,3,3.25,144,188,2.0,0,3,8,26,2006,0,98126,47.548,-122.375
353000,2,1.0,101,690,1.0,0,3,7,0,1951,0,98125,47.7235,-122.32600000000001
445700,3,2.5,117,109,3.0,0,3,8,0,2001,0,98107,47.6697,-122.39200000000001
226000,4,1.0,117,594,1.5,0,3,7,0,1918,0,98118,47.5441,-122.273
609000,4,2.5,298,2196,1.0,0,3,9,129,1972,0,98155,47.7731,-122.28200000000001
610000,5,2.5,367,353,1.0,0,4,8,184,1962,0,98112,47.6236,-122.29899999999999
605125,2,1.0,107,463,1.0,0,3,7,23,1940,0,98115,47.6723,-122.266
335000,2,1.75,98,111,2.0,0,3,7,28,2003,0,98136,47.5426,-122.38799999999999
440000,3,1.5,208,488,1.0,0,3,7,98,1940,0,98103,47.6756,-122.348
427000,4,1.0,171,436,1.5,0,1,7,0,1901,0,98112,47.6251,-122.3
2300000,4,2.5,302,653,2.0,0,3,10,101,1911,1987,98119,47.6285,-122.36200000000001
736500,3,2.0,205,442,1.5,0,4,7,86,1915,0,98199,47.645,-122.38600000000001
542500,3,2.5,177,152,2.5,0,3,8,29,2004,0,98116,47.5901,-122.38799999999999
1225000,5,2.25,316,460,2.0,0,5,9,0,1901,0,98122,47.6127,-122.286
575000,3,2.5,146,268,2.0,0,3,7,44,1984,0,98115,47.6855,-122.321
225000,2,1.0,76,526,1.0,0,4,6,0,1950,0,98133,47.7339,-122.339
405000,4,1.75,201,1245,1.0,0,3,7,100,1956,0,98155,47.7516,-122.294
485000,3,1.75,201,673,1.0,0,4,7,89,1967,0,98126,47.5251,-122.37
720000,3,2.5,193,202,2.0,0,4,7,55,1919,0,98122,47.614,-122.294
465000,3,1.75,130,634,1.0,0,3,7,0,1924,2013,98133,47.7183,-122.353
489000,3,1.5,94,835,1.0,0,3,7,9,1930,0,98115,47.695,-122.301
499000,3,1.75,244,1083,1.0,0,3,8,38,1952,0,98146,47.4909,-122.363
730000,4,1.5,215,460,2.0,0,3,8,22,1912,0,98122,47.6065,-122.291
415000,2,1.0,134,386,1.0,0,4,6,53,1914,0,98117,47.6774,-122.361
335000,3,2.0,108,493,1.0,0,3,6,0,1919,0,98106,47.5181,-122.36399999999999
414950,4,1.75,202,786,1.0,0,4,7,101,1918,1982,98133,47.7481,-122.353
975000,4,2.25,207,331,2.0,0,4,9,22,1912,1994,98119,47.643,-122.37
645000,3,2.0,151,388,1.0,0,4,7,67,1941,0,98103,47.6546,-122.344
413000,4,1.0,130,552,1.0,0,3,7,55,1925,0,98126,47.566,-122.37299999999999
500000,4,2.5,175,460,1.0,0,3,8,64,2008,0,98133,47.7289,-122.335
636100,3,1.0,93,552,1.5,0,3,7,0,1919,1977,98119,47.6438,-122.35700000000001
409000,2,1.75,136,368,1.0,0,4,6,68,1925,0,98117,47.6916,-122.38
290000,3,2.0,125,615,1.0,0,3,7,0,1952,0,98155,47.7365,-122.324
957000,5,3.25,291,460,2.0,0,3,10,90,2005,0,98199,47.6464,-122.405
414050,4,2.0,146,950,1.5,0,4,7,0,1956,0,98133,47.7273,-122.33200000000001
400000,3,1.75,97,566,1.5,0,4,6,9,1928,0,98116,47.5715,-122.39399999999999
385000,3,1.75,175,508,1.0,0,3,7,57,1982,0,98118,47.5549,-122.292
600000,2,2.0,117,460,1.0,0,3,6,0,1944,0,98107,47.6729,-122.363
670500,4,2.0,146,621,1.0,0,3,7,0,1951,0,98102,47.6406,-122.31700000000001
420000,4,1.5,155,864,1.0,0,3,7,37,1960,0,98155,47.7438,-122.329
360000,3,1.75,138,662,1.0,0,3,7,0,1957,0,98133,47.7748,-122.337
208000,3,1.0,97,574,1.0,0,5,5,0,1948,0,98146,47.4933,-122.338
379400,4,1.75,195,707,1.0,0,4,7,98,1950,0,98177,47.7172,-122.361
168000,2,2.5,107,200,2.0,0,3,7,0,1998,0,98106,47.5264,-122.366
400000,3,2.5,128,259,2.0,0,3,8,0,1999,0,98126,47.566,-122.366
700000,5,2.75,285,904,2.0,0,4,8,0,1950,1982,98125,47.7188,-122.281
450600,2,1.0,77,646,1.5,0,4,7,0,1943,0,98136,47.5513,-122.39399999999999
550000,3,2.25,192,745,2.0,0,3,10,0,1988,0,98136,47.5287,-122.385
580000,5,2.0,178,552,1.0,0,5,7,89,1945,0,98115,47.6875,-122.287
469000,3,1.75,155,221,1.5,0,3,7,47,1929,0,98117,47.6849,-122.367
750000,3,2.5,302,621,2.0,0,3,9,77,2001,0,98126,47.5219,-122.38
845000,4,2.5,220,467,2.0,0,3,9,58,1988,0,98122,47.6144,-122.28299999999999
322000,3,1.0,127,539,1.0,0,3,7,54,1944,0,98133,47.7049,-122.339
988000,3,1.75,201,350,1.5,0,4,8,0,1923,0,98109,47.643,-122.355
625000,2,1.75,183,368,1.0,0,5,7,83,1952,0,98103,47.6889,-122.34200000000001
1070000,6,3.25,328,1969,2.0,0,4,9,0,1952,0,98177,47.7602,-122.37200000000001
305000,2,1.0,79,667,1.0,0,3,6,0,1949,0,98133,47.7206,-122.35
1475000,5,3.25,339,948,1.5,0,4,10,0,1927,0,98105,47.6548,-122.28
525000,3,1.0,144,745,1.0,0,4,8,39,1952,0,98177,47.7261,-122.36399999999999
350000,3,2.0,127,331,3.0,0,3,8,0,2015,0,98122,47.6074,-122.305
650000,4,2.75,240,383,3.0,0,5,8,64,1910,0,98103,47.6901,-122.35700000000001
435000,2,1.0,80,368,1.0,0,3,7,0,1950,0,98126,47.5682,-122.374
435000,3,2.5,286,552,1.0,0,3,8,143,1967,0,98106,47.5331,-122.353
500000,4,1.5,122,529,1.5,0,3,7,0,1915,0,98116,47.5681,-122.384
540000,4,1.75,188,858,1.0,0,3,8,55,1977,0,98155,47.7611,-122.29799999999999
360000,3,1.75,139,552,1.0,0,3,7,41,1947,0,98136,47.5535,-122.39
450500,2,1.0,122,340,1.0,0,3,7,0,1952,0,98117,47.6866,-122.37200000000001
413000,3,2.0,140,317,1.0,0,3,8,0,1996,0,98177,47.7753,-122.375
180000,2,1.0,71,862,1.0,0,3,7,0,1947,0,98155,47.762,-122.321
385000,3,2.25,177,445,1.0,0,4,7,79,1921,0,98133,47.7067,-122.352
325000,2,1.0,69,509,1.0,0,3,7,0,1947,0,98177,47.7017,-122.36
290000,3,2.25,152,951,1.0,0,3,7,14,1962,0,98133,47.7757,-122.35
1776000,3,3.25,297,718,2.0,0,3,10,0,2005,0,98199,47.6348,-122.40299999999999
367500,2,1.0,75,442,1.0,0,3,6,0,1919,0,98118,47.5614,-122.27
655000,3,1.75,180,508,1.0,0,4,7,81,1952,0,98199,47.6535,-122.397
465000,3,1.5,118,434,1.0,0,4,7,40,1941,0,98126,47.5509,-122.37700000000001
590000,3,2.0,171,331,1.5,0,3,7,69,1915,0,98122,47.6102,-122.296
805000,4,2.75,222,552,1.0,0,5,8,92,1950,0,98107,47.6707,-122.399
405000,4,2.5,246,1922,2.0,0,3,9,31,2002,0,98155,47.7735,-122.281
355000,3,1.75,103,712,1.0,0,4,6,24,1948,0,98125,47.7107,-122.291
135000,2,1.0,69,480,1.0,0,4,6,0,1943,0,98106,47.5188,-122.353
800000,4,3.0,324,450,1.0,0,3,8,142,1954,0,98107,47.6678,-122.361
630000,4,2.0,246,298,1.5,0,4,9,82,1930,0,98144,47.5841,-122.294
435000,6,3.0,328,395,1.0,0,4,7,164,1957,0,98118,47.5282,-122.26899999999999
